branch,file,function_addr,evidence_type,score,confidence,role_candidate,basic_block_count,internal_block_count,incoming_lcalls,call_count,xdata_read_count,xdata_write_count,movc_count,conditional_branch_count,loop_like_score,bit_operation_count,immediate_hits,xdata_hits,related_calls,notes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x774F,led_control_candidate,4.200,medium,dispatcher_or_router,17,16,1,11,15,8,0,7,18,2,,0x3010;0x3012;0x3013;0x301C;0x301D;0x301E;0x301F;0x3020;0x3021;0x3104;0x311C;0x311D,0x604B;0x607B;0x6331;0x7851;0x7866,bit operations with XDATA writes (LED/control hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7A3D,polling_loop_candidate,4.040,medium,state_update_worker,13,12,1,3,7,4,0,8,8,2,0x01,0x0001;0x31D9;0x31DA;0x31DB;0x31DC;0x32B3,0x76FF;0x7A7A,loop-heavy function with repeated calls (polling hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x861D,polling_loop_candidate,3.740,low,unknown,6,5,2,3,0,0,0,2,7,0,,,0x7C21;0x7C29;0x8638,loop-heavy function with repeated calls (polling hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x745A,event_queue_candidate,3.600,low,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x30AF;0x30B0;0x30B2;0x30B4;0x3104,0x604B;0x605A;0x6067;0x607B;0x60B5;0x60EE;0x61E4;0x6228;0x64A7;0x64B6;0x6DCB;0x745A,event-queue candidate based on call density + state writes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x774F,event_queue_candidate,3.600,low,dispatcher_or_router,17,16,1,11,15,8,0,7,18,2,,0x3010;0x3012;0x3013;0x301C;0x301D;0x301E;0x301F;0x3020;0x3021;0x3104;0x311C;0x311D,0x604B;0x607B;0x6331;0x7851;0x7866,event-queue candidate based on call density + state writes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7C97,common_mash_dispatcher_candidate,3.420,low,dispatcher_or_router,7,6,1,8,16,4,0,1,5,0,,0x30B2;0x30B3;0x4576;0x4577;0x4578;0x4579;0x457A,0x604B;0x61E4;0x61E9;0x61EE;0x7CD3,common dispatcher candidate for MASH/address-loop
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7A3D,alarm_fault_status_candidate,3.140,low,state_update_worker,13,12,1,3,7,4,0,8,8,2,0x01,0x0001;0x31D9;0x31DA;0x31DB;0x31DC;0x32B3,0x76FF;0x7A7A,state/fault candidate: XDATA writes + conditional updates
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7E49,led_control_candidate,3.100,low,dispatcher_or_router,35,34,1,14,15,1,0,17,23,6,0x01,0x30CE;0x30CF;0x3103;0x318C;0x45A5;0x45A6,0x7EA9;0x7F18;0x7F1E;0x7F2C;0x7F3C;0x7F54;0x7F6C;0x7F80,bit operations with XDATA writes (LED/control hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x8643,common_mash_dispatcher_candidate,3.040,low,dispatcher_or_router,8,7,1,6,1,0,0,4,4,1,0x01,0x3158,0x604A;0x7551;0x8694,common dispatcher candidate for MASH/address-loop
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7A3D,led_control_candidate,3.000,low,state_update_worker,13,12,1,3,7,4,0,8,8,2,0x01,0x0001;0x31D9;0x31DA;0x31DB;0x31DC;0x32B3,0x76FF;0x7A7A,bit operations with XDATA writes (LED/control hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7E49,event_queue_candidate,2.850,low,dispatcher_or_router,35,34,1,14,15,1,0,17,23,6,0x01,0x30CE;0x30CF;0x3103;0x318C;0x45A5;0x45A6,0x7EA9;0x7F18;0x7F1E;0x7F2C;0x7F3C;0x7F54;0x7F6C;0x7F80,event-queue candidate based on call density + state writes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7C97,event_queue_candidate,2.700,low,dispatcher_or_router,7,6,1,8,16,4,0,1,5,0,,0x30B2;0x30B3;0x4576;0x4577;0x4578;0x4579;0x457A,0x604B;0x61E4;0x61E9;0x61EE;0x7CD3,event-queue candidate based on call density + state writes
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x673C,isolator_status_candidate,2.450,low,state_update_worker,3,2,1,0,52,25,2,1,1,1,0x01,0x30A4;0x30A5;0x30B0;0x30B1;0x30B2;0x30CE;0x3103;0x3104;0x3184;0x3185;0x43A5;0x43A6,,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x745A,led_control_candidate,2.400,low,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x30AF;0x30B0;0x30B2;0x30B4;0x3104,0x604B;0x605A;0x6067;0x607B;0x60B5;0x60EE;0x61E4;0x6228;0x64A7;0x64B6;0x6DCB;0x745A,bit operations with XDATA writes (LED/control hypothesis)
90CYE_shifted_DKS,90CYE02_27 DKS.PZU,0x7A3D,isolator_status_candidate,2.200,low,state_update_worker,13,12,1,3,7,4,0,8,8,2,0x01,0x0001;0x31D9;0x31DA;0x31DB;0x31DC;0x32B3,0x76FF;0x7A7A,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x497F,polling_loop_candidate,7.200,medium,dispatcher_or_router,64,63,0,93,13,9,0,35,81,7,0x01,0x0035;0x3010;0x32E9;0x32ED;0x3313;0x4457;0x4492;0x4494;0x462D;0x462E;0x4641;0x478C,0x6EEA;0x6F8A;0x72AC;0x72C1;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x734F;0x7375;0x7488,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8BE5,polling_loop_candidate,7.200,medium,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x3173;0x3174;0x3179;0x317B;0x32A6,0x72AC;0x72BB;0x72C8;0x72DC;0x7316;0x734F;0x74AA;0x74EE;0x7830;0x783F;0x8288;0x8BE5,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x90B6,polling_loop_candidate,7.200,medium,dispatcher_or_router,55,54,1,32,12,1,0,33,45,3,0x01,0x3158;0x3159;0x315A;0x3176;0x317D;0x740C;0x740F,0x72AB;0x72AC;0x72C8;0x7316;0x74A4;0x85CF;0x8A58;0x8D10;0x916C;0x9178;0x9235;0x926A,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xA5A9,polling_loop_candidate,7.200,medium,dispatcher_or_router,20,19,1,25,9,0,0,12,20,4,,0x32D7;0x32E5;0x462D;0x740F,0x72AB;0x72AC;0x72C8;0x72F8;0x79DA;0x7A02;0x87DD;0x8D10;0x8FC4;0x8FDB;0x9B0E;0x9B15,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xAA96,polling_loop_candidate,7.200,medium,dispatcher_or_router,23,22,2,30,21,1,0,11,18,2,0x01,0x0A76;0x0C82;0x317D;0x32A5;0x32C4;0x32D6;0x32D7;0x3308;0x4535;0x462D;0x462E;0x478C,0x7375;0x7B77;0x8A40;0x8A86;0x8BE5;0x8D3B;0x8EB8;0x90B6;0x929E;0x93F9;0x978D;0x97BB,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8D3B,polling_loop_candidate,7.120,medium,dispatcher_or_router,24,23,1,19,3,0,0,12,18,2,,0x0001;0x32E4,0x72AB;0x72AC;0x7316;0x8E39;0x8E8A;0x8E9D;0x8FC4;0x9E9F;0x9EAC;0xAA96,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x93F9,polling_loop_candidate,7.040,medium,dispatcher_or_router,20,19,1,18,23,6,2,10,19,5,0x01,0x3010;0x3012;0x3013;0x301D;0x301F;0x32A6;0x32BE;0x32D9;0x32E8;0x337B;0x337C;0x4457,0x72AC;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x75C6;0x9AD5;0x9AEC;0x9B0E;0xA759,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x497F,packet_export_candidate,6.800,medium,dispatcher_or_router,64,63,0,93,13,9,0,35,81,7,0x01,0x0035;0x3010;0x32E9;0x32ED;0x3313;0x4457;0x4492;0x4494;0x462D;0x462E;0x4641;0x478C,0x6EEA;0x6F8A;0x72AC;0x72C1;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x734F;0x7375;0x7488,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9D25,polling_loop_candidate,6.720,medium,dispatcher_or_router,35,34,1,14,15,1,0,17,23,6,0x01,0x3270;0x3271;0x32A5;0x32E2;0x4648;0x4649,0x9D85;0x9DF4;0x9DFA;0x9E08;0x9E18;0x9E30;0x9E48;0x9E67,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8EB8,polling_loop_candidate,6.560,medium,dispatcher_or_router,22,21,1,12,16,4,0,10,14,2,,0x0001;0x3177;0x318D;0x318E;0x318F;0x3190;0x3191;0x3192;0x3193,0x72AB;0x72AC;0x7316;0x8F88;0x8FC4;0x9E9F;0x9EAC;0xAA91,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9F46,polling_loop_candidate,6.260,medium,dispatcher_or_router,13,12,3,12,36,6,0,7,13,1,0x01;0x9F,0x0001;0x3178;0x3179;0x32A5;0x32D7;0x4494;0x4498;0x449C;0x449D;0x449E;0x462D;0x7400,0x72C8;0x781A;0x7852;0x7860;0x7893;0x78B8;0x78EB;0x791D;0x8A68;0x8A77;0x9F5B,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x98E0,polling_loop_candidate,6.160,medium,dispatcher_or_router,17,16,1,7,2,0,1,8,19,1,,0x317D;0x740C,0x72AC;0x8A58;0x9942,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x4100,polling_loop_candidate,6.000,medium,dispatcher_or_router,12,11,0,5,1,0,0,4,29,6,,0x0030,0x4112;0x4127;0x415F,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x929E,polling_loop_candidate,6.000,medium,dispatcher_or_router,13,12,1,36,7,4,0,7,10,3,,0x3159;0x3173;0x3175;0x3176;0x3177;0x317B;0x740A,0x72AB;0x72AC;0x8CDD;0x8CE9;0x8D01;0x9345;0x93CF;0x93DD;0x93EC;0x9AF3;0x9AF8;0x9EE1,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9C8E,polling_loop_candidate,6.000,medium,dispatcher_or_router,14,13,1,5,8,0,0,6,14,4,0xA0,0x3270;0x32A4;0x32A6;0x32A7;0x32AA,0x9CD9;0xA466;0xA496,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x497F,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,64,63,0,93,13,9,0,35,81,7,0x01,0x0035;0x3010;0x32E9;0x32ED;0x3313;0x4457;0x4492;0x4494;0x462D;0x462E;0x4641;0x478C,0x6EEA;0x6F8A;0x72AC;0x72C1;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x734F;0x7375;0x7488,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8BE5,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x3173;0x3174;0x3179;0x317B;0x32A6,0x72AC;0x72BB;0x72C8;0x72DC;0x7316;0x734F;0x74AA;0x74EE;0x7830;0x783F;0x8288;0x8BE5,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x90B6,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,55,54,1,32,12,1,0,33,45,3,0x01,0x3158;0x3159;0x315A;0x3176;0x317D;0x740C;0x740F,0x72AB;0x72AC;0x72C8;0x7316;0x74A4;0x85CF;0x8A58;0x8D10;0x916C;0x9178;0x9235;0x926A,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xA5A9,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,20,19,1,25,9,0,0,12,20,4,,0x32D7;0x32E5;0x462D;0x740F,0x72AB;0x72AC;0x72C8;0x72F8;0x79DA;0x7A02;0x87DD;0x8D10;0x8FC4;0x8FDB;0x9B0E;0x9B15,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xAA96,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,23,22,2,30,21,1,0,11,18,2,0x01,0x0A76;0x0C82;0x317D;0x32A5;0x32C4;0x32D6;0x32D7;0x3308;0x4535;0x462D;0x462E;0x478C,0x7375;0x7B77;0x8A40;0x8A86;0x8BE5;0x8D3B;0x8EB8;0x90B6;0x929E;0x93F9;0x978D;0x97BB,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8D3B,common_mash_dispatcher_candidate,5.810,low,dispatcher_or_router,24,23,1,19,3,0,0,12,18,2,,0x0001;0x32E4,0x72AB;0x72AC;0x7316;0x8E39;0x8E8A;0x8E9D;0x8FC4;0x9E9F;0x9EAC;0xAA96,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x93F9,common_mash_dispatcher_candidate,5.720,low,dispatcher_or_router,20,19,1,18,23,6,2,10,19,5,0x01,0x3010;0x3012;0x3013;0x301D;0x301F;0x32A6;0x32BE;0x32D9;0x32E8;0x337B;0x337C;0x4457,0x72AC;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x75C6;0x9AD5;0x9AEC;0x9B0E;0xA759,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xAA96,packet_export_candidate,5.600,medium,dispatcher_or_router,23,22,2,30,21,1,0,11,18,2,0x01,0x0A76;0x0C82;0x317D;0x32A5;0x32C4;0x32D6;0x32D7;0x3308;0x4535;0x462D;0x462E;0x478C,0x7375;0x7B77;0x8A40;0x8A86;0x8BE5;0x8D3B;0x8EB8;0x90B6;0x929E;0x93F9;0x978D;0x97BB,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x7375,polling_loop_candidate,5.540,medium,state_reader_or_packet_builder,25,24,2,3,8,0,1,13,13,2,,0x315B;0x32D9;0x337B;0x4469;0x446A;0x462D,0x73E6;0x740B;0xA759,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x929E,common_mash_dispatcher_candidate,5.500,low,dispatcher_or_router,13,12,1,36,7,4,0,7,10,3,,0x3159;0x3173;0x3175;0x3176;0x3177;0x317B;0x740A,0x72AB;0x72AC;0x8CDD;0x8CE9;0x8D01;0x9345;0x93CF;0x93DD;0x93EC;0x9AF3;0x9AF8;0x9EE1,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x497F,led_control_candidate,5.450,medium,dispatcher_or_router,64,63,0,93,13,9,0,35,81,7,0x01,0x0035;0x3010;0x32E9;0x32ED;0x3313;0x4457;0x4492;0x4494;0x462D;0x462E;0x4641;0x478C,0x6EEA;0x6F8A;0x72AC;0x72C1;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x734F;0x7375;0x7488,bit operations with XDATA writes (LED/control hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9D25,common_mash_dispatcher_candidate,5.360,low,dispatcher_or_router,35,34,1,14,15,1,0,17,23,6,0x01,0x3270;0x3271;0x32A5;0x32E2;0x4648;0x4649,0x9D85;0x9DF4;0x9DFA;0x9E08;0x9E18;0x9E30;0x9E48;0x9E67,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8EB8,common_mash_dispatcher_candidate,5.180,low,dispatcher_or_router,22,21,1,12,16,4,0,10,14,2,,0x0001;0x3177;0x318D;0x318E;0x318F;0x3190;0x3191;0x3192;0x3193,0x72AB;0x72AC;0x7316;0x8F88;0x8FC4;0x9E9F;0x9EAC;0xAA91,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9F46,common_mash_dispatcher_candidate,5.180,low,dispatcher_or_router,13,12,3,12,36,6,0,7,13,1,0x01;0x9F,0x0001;0x3178;0x3179;0x32A5;0x32D7;0x4494;0x4498;0x449C;0x449D;0x449E;0x462D;0x7400,0x72C8;0x781A;0x7852;0x7860;0x7893;0x78B8;0x78EB;0x791D;0x8A68;0x8A77;0x9F5B,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x7B77,polling_loop_candidate,5.080,medium,dispatcher_or_router,16,15,1,16,1,0,0,6,8,3,,0x32E5,0x72AB;0x72AC;0x7BAA;0x7BE9;0x7BF3;0x8D10;0x8FDB;0x8FE3;0x9B0E,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x90B6,packet_export_candidate,5.000,medium,dispatcher_or_router,55,54,1,32,12,1,0,33,45,3,0x01,0x3158;0x3159;0x315A;0x3176;0x317D;0x740C;0x740F,0x72AB;0x72AC;0x72C8;0x7316;0x74A4;0x85CF;0x8A58;0x8D10;0x916C;0x9178;0x9235;0x926A,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9F46,packet_export_candidate,4.960,medium,dispatcher_or_router,13,12,3,12,36,6,0,7,13,1,0x01;0x9F,0x0001;0x3178;0x3179;0x32A5;0x32D7;0x4494;0x4498;0x449C;0x449D;0x449E;0x462D;0x7400,0x72C8;0x781A;0x7852;0x7860;0x7893;0x78B8;0x78EB;0x791D;0x8A68;0x8A77;0x9F5B,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x983A,polling_loop_candidate,4.760,medium,dispatcher_or_router,8,7,1,12,3,0,0,3,8,0,0x01,0x0001;0x32BD,0x72AC;0x72C8;0x72F8;0x7316;0x8D0D;0x98BF;0xAA7D,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x7B77,common_mash_dispatcher_candidate,4.740,low,dispatcher_or_router,16,15,1,16,1,0,0,6,8,3,,0x32E5,0x72AB;0x72AC;0x7BAA;0x7BE9;0x7BF3;0x8D10;0x8FDB;0x8FE3;0x9B0E,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x98E0,common_mash_dispatcher_candidate,4.730,low,dispatcher_or_router,17,16,1,7,2,0,1,8,19,1,,0x317D;0x740C,0x72AC;0x8A58;0x9942,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x4100,common_mash_dispatcher_candidate,4.550,low,dispatcher_or_router,12,11,0,5,1,0,0,4,29,6,,0x0030,0x4112;0x4127;0x415F,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9C8E,common_mash_dispatcher_candidate,4.550,low,dispatcher_or_router,14,13,1,5,8,0,0,6,14,4,0xA0,0x3270;0x32A4;0x32A6;0x32A7;0x32AA,0x9CD9;0xA466;0xA496,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x497F,event_queue_candidate,4.500,medium,dispatcher_or_router,64,63,0,93,13,9,0,35,81,7,0x01,0x0035;0x3010;0x32E9;0x32ED;0x3313;0x4457;0x4492;0x4494;0x462D;0x462E;0x4641;0x478C,0x6EEA;0x6F8A;0x72AC;0x72C1;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x734F;0x7375;0x7488,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8BE5,packet_export_candidate,4.400,medium,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x3173;0x3174;0x3179;0x317B;0x32A6,0x72AC;0x72BB;0x72C8;0x72DC;0x7316;0x734F;0x74AA;0x74EE;0x7830;0x783F;0x8288;0x8BE5,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9F46,address_range_candidate,4.400,medium,dispatcher_or_router,13,12,3,12,36,6,0,7,13,1,0x01;0x9F,0x0001;0x3178;0x3179;0x32A5;0x32D7;0x4494;0x4498;0x449C;0x449D;0x449E;0x462D;0x7400,0x72C8;0x781A;0x7852;0x7860;0x7893;0x78B8;0x78EB;0x791D;0x8A68;0x8A77;0x9F5B,address-range immediates + conditionals near loop-like control
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x983A,common_mash_dispatcher_candidate,4.380,low,dispatcher_or_router,8,7,1,12,3,0,0,3,8,0,0x01,0x0001;0x32BD,0x72AC;0x72C8;0x72F8;0x7316;0x8D0D;0x98BF;0xAA7D,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x93F9,led_control_candidate,4.350,medium,dispatcher_or_router,20,19,1,18,23,6,2,10,19,5,0x01,0x3010;0x3012;0x3013;0x301D;0x301F;0x32A6;0x32BE;0x32D9;0x32E8;0x337B;0x337C;0x4457,0x72AC;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x75C6;0x9AD5;0x9AEC;0x9B0E;0xA759,bit operations with XDATA writes (LED/control hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xA540,polling_loop_candidate,4.120,medium,dispatcher_or_router,6,5,1,4,1,0,0,2,8,0,,0x0030,0x72AC;0xA54B,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x97BB,polling_loop_candidate,4.040,medium,state_update_worker,13,12,1,3,7,4,0,8,8,2,0x01,0x0001;0x330F;0x3310;0x3311;0x3312;0x337C,0x8FC4;0x97F8,loop-heavy function with repeated calls (polling hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x93F9,event_queue_candidate,4.000,medium,dispatcher_or_router,20,19,1,18,23,6,2,10,19,5,0x01,0x3010;0x3012;0x3013;0x301D;0x301F;0x32A6;0x32BE;0x32D9;0x32E8;0x337B;0x337C;0x4457,0x72AC;0x72C8;0x72D1;0x72DC;0x72E4;0x7316;0x75C6;0x9AD5;0x9AEC;0x9B0E;0xA759,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x929E,event_queue_candidate,3.900,low,dispatcher_or_router,13,12,1,36,7,4,0,7,10,3,,0x3159;0x3173;0x3175;0x3176;0x3177;0x317B;0x740A,0x72AB;0x72AC;0x8CDD;0x8CE9;0x8D01;0x9345;0x93CF;0x93DD;0x93EC;0x9AF3;0x9AF8;0x9EE1,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x929E,packet_export_candidate,3.800,low,dispatcher_or_router,13,12,1,36,7,4,0,7,10,3,,0x3159;0x3173;0x3175;0x3176;0x3177;0x317B;0x740A,0x72AB;0x72AC;0x8CDD;0x8CE9;0x8D01;0x9345;0x93CF;0x93DD;0x93EC;0x9AF3;0x9AF8;0x9EE1,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8BE5,event_queue_candidate,3.600,low,dispatcher_or_router,13,12,1,22,4,2,1,7,14,2,,0x3173;0x3174;0x3179;0x317B;0x32A6,0x72AC;0x72BB;0x72C8;0x72DC;0x7316;0x734F;0x74AA;0x74EE;0x7830;0x783F;0x8288;0x8BE5,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x90B6,event_queue_candidate,3.450,low,dispatcher_or_router,55,54,1,32,12,1,0,33,45,3,0x01,0x3158;0x3159;0x315A;0x3176;0x317D;0x740C;0x740F,0x72AB;0x72AC;0x72C8;0x7316;0x74A4;0x85CF;0x8A58;0x8D10;0x916C;0x9178;0x9235;0x926A,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0xAA96,event_queue_candidate,3.450,low,dispatcher_or_router,23,22,2,30,21,1,0,11,18,2,0x01,0x0A76;0x0C82;0x317D;0x32A5;0x32C4;0x32D6;0x32D7;0x3308;0x4535;0x462D;0x462E;0x478C,0x7375;0x7B77;0x8A40;0x8A86;0x8BE5;0x8D3B;0x8EB8;0x90B6;0x929E;0x93F9;0x978D;0x97BB,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9B73,common_mash_dispatcher_candidate,3.420,low,dispatcher_or_router,7,6,1,8,16,4,0,1,5,0,,0x3179;0x317A;0x7FF0;0x7FF2;0x7FF4;0x7FF6;0x7FF8,0x72AC;0x74AA;0x74AF;0x74B4;0x9BAF,common dispatcher candidate for MASH/address-loop
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x9F46,event_queue_candidate,3.400,low,dispatcher_or_router,13,12,3,12,36,6,0,7,13,1,0x01;0x9F,0x0001;0x3178;0x3179;0x32A5;0x32D7;0x4494;0x4498;0x449C;0x449D;0x449E;0x462D;0x7400,0x72C8;0x781A;0x7852;0x7860;0x7893;0x78B8;0x78EB;0x791D;0x8A68;0x8A77;0x9F5B,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x84FA,event_queue_candidate,3.250,low,state_update_worker,3,2,1,12,40,5,1,0,2,1,,0x315C;0x3195;0x3196;0x319F;0x31A0;0x326A;0x326F;0x32A5;0x32A6;0x32D7;0x32E5;0x3307,0x72AB;0x72AC;0x7316;0x79DA;0x8FCE;0x9AEC;0x9F29;0xA759,event-queue candidate based on call density + state writes
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x929E,led_control_candidate,3.250,low,dispatcher_or_router,13,12,1,36,7,4,0,7,10,3,,0x3159;0x3173;0x3175;0x3176;0x3177;0x317B;0x740A,0x72AB;0x72AC;0x8CDD;0x8CE9;0x8D01;0x9345;0x93CF;0x93DD;0x93EC;0x9AF3;0x9AF8;0x9EE1,bit operations with XDATA writes (LED/control hypothesis)
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x84FA,packet_export_candidate,3.160,low,state_update_worker,3,2,1,12,40,5,1,0,2,1,,0x315C;0x3195;0x3196;0x319F;0x31A0;0x326A;0x326F;0x32A5;0x32A6;0x32D7;0x32E5;0x3307,0x72AB;0x72AC;0x7316;0x79DA;0x8FCE;0x9AEC;0x9F29;0xA759,packet export integration via global packet pipeline overlap
90CYE_v2_1,90CYE03_19_2 v2_1.PZU,0x8EB8,packet_export_candidate,3.160,low,dispatcher_or_router,22,21,1,12,16,4,0,10,14,2,,0x0001;0x3177;0x318D;0x318E;0x318F;0x3190;0x3191;0x3192;0x3193,0x72AB;0x72AC;0x7316;0x8F88;0x8FC4;0x9E9F;0x9EAC;0xAA91,packet export integration via global packet pipeline overlap
