file,branch,code_addr,dptr_addr,access_type,next_bytes,confidence
A04_28.PZU,A03_A04,0x9D56,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9D67,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9D8F,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9DAB,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9E0F,0x9E16,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9E26,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9E37,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9E56,0x9CD3,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0x9E5C,0x315F,lcall,12 6868,medium
A04_28.PZU,A03_A04,0x9EBA,0x315F,lcall,12 6868,medium
A04_28.PZU,A03_A04,0x9EEB,0x32AD,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0x9EF6,0x315F,lcall,12 6868,medium
A04_28.PZU,A03_A04,0x9F1E,0x32AD,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0x9F56,0x5003,read,E0,high
A04_28.PZU,A03_A04,0x9F5F,0x9FD0,lcall,12 66B1,medium
A04_28.PZU,A03_A04,0x9F65,0x9FB3,lcall,12 66A2,medium
A04_28.PZU,A03_A04,0x9F6E,0x4EAB,write,F0,high
A04_28.PZU,A03_A04,0x9F77,0x3297,read,E0,high
A04_28.PZU,A03_A04,0x9F7B,0x4EB4,write,F0,high
A04_28.PZU,A03_A04,0x9F7F,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0x9F8C,0x3297,read,E0,high
A04_28.PZU,A03_A04,0x9F90,0x4EB5,write,F0,high
A04_28.PZU,A03_A04,0x9F9C,0x3297,read,E0,high
A04_28.PZU,A03_A04,0x9FA0,0x4EB6,write,F0,high
A04_28.PZU,A03_A04,0x9FA5,0x3281,write,F0,high
A04_28.PZU,A03_A04,0x9FA9,0x4EB6,read,E0,high
A04_28.PZU,A03_A04,0x9FB3,0x4EB5,read,E0,high
A04_28.PZU,A03_A04,0x9FBA,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0x9FC9,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0x9FF8,0x3281,read,E0,high
A04_28.PZU,A03_A04,0xA009,0x4EB6,read,E0,high
A04_28.PZU,A03_A04,0xA012,0x32A0,read,E0,high
A04_28.PZU,A03_A04,0xA028,0x4EB6,read,E0,high
A04_28.PZU,A03_A04,0xA036,0x4EB4,read,E0,high
A04_28.PZU,A03_A04,0xA03D,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA04B,0x4EB4,read,E0,high
A04_28.PZU,A03_A04,0xA052,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA05D,0x4EB6,read,E0,high
A04_28.PZU,A03_A04,0xA061,0x30C0,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA06F,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA075,0x72BC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA088,0x4EB6,read,E0,high
A04_28.PZU,A03_A04,0xA08C,0x30C5,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA09F,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA0A5,0x72CC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA0AF,0x76CC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA0BA,0x76BC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA0CC,0x76CC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA0DE,0x3088,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA0EF,0xA166,lcall,12 66B1,medium
A04_28.PZU,A03_A04,0xA0F5,0xA114,lcall,12 66A2,medium
A04_28.PZU,A03_A04,0xA0FB,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xA103,0x4EAB,write,F0,high
A04_28.PZU,A03_A04,0xA119,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA12A,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA135,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA145,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA150,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA154,0x33CF,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xA15D,0x6DAF,lcall,12 6E85,medium
A04_28.PZU,A03_A04,0xA18E,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA199,0x4EAB,read,E0,high
A04_28.PZU,A03_A04,0xA1A9,0x4EB9,read,E0,high
A04_28.PZU,A03_A04,0xA1CA,0xA1F4,lcall,12 6E85,medium
A04_28.PZU,A03_A04,0xA1FA,0x328C,read,E0,high
A04_28.PZU,A03_A04,0xA204,0x3347,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0xA217,0x3165,lcall,12 6868,medium
A04_28.PZU,A03_A04,0xA269,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA271,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA284,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA290,0x325F,write,F0,high
A04_28.PZU,A03_A04,0xA2E2,0x325F,read,E0,high
A04_28.PZU,A03_A04,0xA324,0xA32A,ljmp,02 66FC,medium
A04_28.PZU,A03_A04,0xA37A,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xA59E,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xA5BA,0x82FF,ljmp,02 66FC,medium
A04_28.PZU,A03_A04,0xA5C0,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xA5FC,0x835B,ljmp,02 66FC,medium
A04_28.PZU,A03_A04,0xA602,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xA61E,0x82A3,ljmp,02 66FC,medium
A04_28.PZU,A03_A04,0xA625,0x325F,read,E0,high
A04_28.PZU,A03_A04,0xA62C,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA652,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA660,0x6800,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA671,0x6808,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA682,0x6810,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA693,0x6818,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA6A4,0x6820,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA6B5,0x6828,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA6C6,0x6830,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xA6D3,0x6838,ljmp,02 6826,medium
A04_28.PZU,A03_A04,0xA6D9,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xA6E4,0x6800,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA6F5,0x6808,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA706,0x6810,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA717,0x6818,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA728,0x6820,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA739,0x6828,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA74A,0x6830,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA75B,0x6838,lcall,12 6717,medium
A04_28.PZU,A03_A04,0xA794,0x7180,lcall,12 66B1,medium
A04_28.PZU,A03_A04,0xA79A,0xB29A,ljmp,02 66A2,medium
A04_28.PZU,A03_A04,0xA7B8,0x4DB2,lcall,12 68A6,medium
A04_28.PZU,A03_A04,0xA7CE,0x6818,lcall,12 67F2,medium
A04_28.PZU,A03_A04,0xA7ED,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA80E,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA82D,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA84C,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA86B,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA88A,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA8A9,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA8D2,0x6818,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xA8FB,0xA901,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xA901,0x681C,read,E0,high
A04_28.PZU,A03_A04,0xA91C,0xA923,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xA93C,0x6824,read,E0,high
A04_28.PZU,A03_A04,0xA94B,0x682C,write,F0,high
A04_28.PZU,A03_A04,0xA94F,0xA955,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xA95D,0xA963,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xA963,0x6822,read,E0,high
A04_28.PZU,A03_A04,0xA993,0x6820,read,E0,high
A04_28.PZU,A03_A04,0xA9BB,0x681E,read,E0,high
A04_28.PZU,A03_A04,0xA9DA,0x681A,read,E0,high
A04_28.PZU,A03_A04,0xA9FD,0x6814,ljmp,02 6806,medium
A04_28.PZU,A03_A04,0xAA03,0xFF80,lcall,12 6868,medium
A04_28.PZU,A03_A04,0xAA17,0x681A,read,E0,high
A04_28.PZU,A03_A04,0xAA3F,0x4DB2,lcall,12 68A6,medium
A04_28.PZU,A03_A04,0xAA66,0x6810,lcall,12 67F2,medium
A04_28.PZU,A03_A04,0xAA89,0x6812,lcall,12 67F2,medium
A04_28.PZU,A03_A04,0xAA98,0x6818,lcall,12 6AB2,medium
A04_28.PZU,A03_A04,0xAA9E,0xAAC2,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAABC,0x7282,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAAC2,0x6818,lcall,12 6ABC,medium
A04_28.PZU,A03_A04,0xAACF,0x6818,lcall,12 6AB2,medium
A04_28.PZU,A03_A04,0xAAD5,0x6812,read,E0,high
A04_28.PZU,A03_A04,0xAAE2,0x6814,write,F0,high
A04_28.PZU,A03_A04,0xAAF9,0x6810,read,E0,high
A04_28.PZU,A03_A04,0xAB0E,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xAB13,0xAB19,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAB19,0x6815,read,E0,high
A04_28.PZU,A03_A04,0xAB1E,0x6814,read,E0,high
A04_28.PZU,A03_A04,0xAB6E,0x76CC,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xABA8,0xABD1,lcall,12 66FC,medium
A04_28.PZU,A03_A04,0xABAE,0x6815,read,E0,high
A04_28.PZU,A03_A04,0xABB8,0x4DFA,lcall,12 6730,medium
A04_28.PZU,A03_A04,0xABBE,0x4DF2,lcall,12 6826,medium
A04_28.PZU,A03_A04,0xABC4,0x3260,read,E0,high
A04_28.PZU,A03_A04,0xABC9,0xAAC2,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAC10,0x32A3,read,E0,high
A04_28.PZU,A03_A04,0xAC3A,0x4DB2,lcall,12 68A6,medium
A04_28.PZU,A03_A04,0xAC46,0x3367,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xAC54,0xAC70,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAC6A,0x7282,ljmp,02 A63E,medium
A04_28.PZU,A03_A04,0xAC70,0x325E,read,E0,high
A04_28.PZU,A03_A04,0xAC8F,0x4D19,lcall,12 687B,medium
A04_28.PZU,A03_A04,0xACA3,0x0001,read,E0,high
A04_28.PZU,A03_A04,0xACA9,0x4F3F,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xACBF,0x4F3F,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xACEE,0x325E,read,E0,high
A04_28.PZU,A03_A04,0xACFB,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xAD1C,0x3297,read,E0,high
A04_28.PZU,A03_A04,0xAD20,0x4EB4,write,F0,high
A04_28.PZU,A03_A04,0xAD24,0xAD5E,lcall,12 66B1,medium
A04_28.PZU,A03_A04,0xAD2A,0xAD35,lcall,12 66A2,medium
A04_28.PZU,A03_A04,0xAD31,0x3283,write,F0,high
A04_28.PZU,A03_A04,0xAD37,0x4EB4,read,E0,high
A04_28.PZU,A03_A04,0xAD3E,0x3283,read,E0,high
A04_28.PZU,A03_A04,0xAD55,0xACF9,lcall,12 6E85,medium
A04_28.PZU,A03_A04,0xAD86,0x3283,read,E0,high
A04_28.PZU,A03_A04,0xAD91,0x3283,read,E0,high
A04_28.PZU,A03_A04,0xAD9C,0x0030,read,E0,high
A04_28.PZU,A03_A04,0xADCC,0x3010,read,E0,high
A04_28.PZU,A03_A04,0xAE0F,0xAE1A,lcall,12 66FC,medium
A04_28.PZU,A03_A04,0xAEA1,0x4DB2,lcall,12 68A6,medium
A04_28.PZU,A03_A04,0xAF48,0x32AD,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0xAF59,0x3165,lcall,12 6868,medium
A04_28.PZU,A03_A04,0xAF66,0x3347,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0xAF87,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xAF8E,0x740E,read,E0,high
A04_28.PZU,A03_A04,0xAF95,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFB0,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFBF,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFCB,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFE1,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFF0,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xAFFE,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB009,0x9AD2,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB0C5,0xB0CB,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB0D9,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB0EC,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB0F8,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB119,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB138,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB1C3,0xB1C9,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB1DD,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB1F7,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB21B,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB229,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB248,0xB00F,ljmp,02 950F,medium
A04_28.PZU,A03_A04,0xB291,0xB00F,lcall,12 950F,medium
A04_28.PZU,A03_A04,0xB29A,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xB2AA,0x30AF,read,E0,high
A04_28.PZU,A03_A04,0xB2BF,0x30AC,lcall,12 67EB,medium
A04_28.PZU,A03_A04,0xB2C5,0x30AE,read,E0,high
A04_28.PZU,A03_A04,0xB2CA,0x5140,lcall,12 6C07,medium
A04_28.PZU,A03_A04,0xB2EF,0x4D0B,lcall,12 67F2,medium
A04_28.PZU,A03_A04,0xB300,0x328C,read,E0,high
A04_28.PZU,A03_A04,0xB339,0x328E,read,E0,high
A04_28.PZU,A03_A04,0xB33F,0x3165,lcall,12 6869,medium
A04_28.PZU,A03_A04,0xB348,0x3347,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0xB377,0x3347,lcall,12 6C06,medium
A04_28.PZU,A03_A04,0xB386,0x3165,lcall,12 6869,medium
A04_28.PZU,A03_A04,0xB38F,0x328E,read,E0,high
A04_28.PZU,A03_A04,0xB39F,0x328E,read,E0,high
A04_28.PZU,A03_A04,0xB3C1,0x328E,read,E0,high
A04_28.PZU,A03_A04,0xB3D7,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xB3E1,0x4EF4,read,E0,high
A04_28.PZU,A03_A04,0xB3FD,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xB42C,0x328C,read,E0,high
A04_28.PZU,A03_A04,0xB43B,0x4DAD,read,E0,high
A04_28.PZU,A03_A04,0xB448,0x4DAD,read,E0,high
A04_28.PZU,A03_A04,0xB454,0x32A0,read,E0,high
A04_28.PZU,A03_A04,0xB460,0x4ED0,lcall,12 66E4,medium
A04_28.PZU,A03_A04,0xB470,0x4ECE,lcall,12 670C,medium
A04_28.PZU,A03_A04,0xB482,0x5003,read,E0,high
A04_28.PZU,A03_A04,0xB493,0x5004,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4106,0x0030,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4176,0x0035,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x418A,0x2F25,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4191,0x2F24,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x41BC,0x2F23,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x41C5,0x2F22,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x41D3,0x0035,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4201,0x0005,lcall,12 3FA9,medium
ppkp2001 90cye01.PZU,RTOS_service,0x420C,0x78F1,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4215,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4221,0x759D,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4228,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4265,0x66E8,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4289,0x67E4,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x42AD,0x67C5,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x42B3,0x42D3,movc,93,medium
ppkp2001 90cye01.PZU,RTOS_service,0x42C4,0x78E4,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x430C,0x67BF,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x434D,0x67BF,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x435C,0x0001,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4366,0x759D,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x436A,0x6408,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x436E,0x78E4,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x437C,0x646E,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x438B,0x67EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4406,0x4FA2,lcall,12 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x440C,0x502F,lcall,12 9134,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4412,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x441C,0x66E8,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4420,0x66E9,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4424,0x75A9,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4428,0x66EB,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x442E,0x66C4,lcall,12 6BA4,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4439,0x66EB,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x443D,0x6408,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4449,0x6408,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x444E,0x6419,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4454,0x641F,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4463,0x641C,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x446F,0x641D,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x447B,0x641E,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x448A,0x641B,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4496,0x641A,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x44A2,0x6419,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x44F1,0x75A9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x44F5,0x6700,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x451D,0x66EB,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4533,0x4574,movc,93,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4537,0x762E,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x453B,0x75A9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x453F,0x75A7,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x454F,0x66E9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4556,0x75A9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x455E,0x66E9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4562,0x66E8,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4567,0x66E9,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x456F,0x75A9,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4592,0x45A2,movc,93,medium
ppkp2001 90cye01.PZU,RTOS_service,0x45FF,0x0010,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4605,0x765C,lcall,12 4641,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4615,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x461D,0x0011,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4623,0x0013,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4629,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4630,0x765C,lcall,12 464B,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4639,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4657,0x0001,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x468B,0xFF89,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x46DB,0x78ED,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x46E1,0x78E5,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4722,0x63F5,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4728,0x75AA,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4738,0x6464,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x473C,0x0001,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4740,0x6420,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x474C,0x66C4,lcall,12 6BA4,medium
ppkp2001 90cye01.PZU,RTOS_service,0x47AD,0x0030,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4855,0x6480,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x49AA,0x0030,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4A5F,0x6700,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4A70,0x66FF,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4A92,0x66FF,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4AAC,0x66FF,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4AD7,0x677F,lcall,12 8F8C,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4F87,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4F96,0x4FA2,lcall,12 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4F9C,0x502F,ljmp,02 9134,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4FCC,0x75A7,write,F0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4FD3,0x75A7,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x4FDF,0x4FED,lcall,12 91EB,medium
ppkp2001 90cye01.PZU,RTOS_service,0x4FFA,0x6408,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x500B,0x6408,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x501D,0x6408,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5037,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5040,0x66E8,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x505F,0x9EC5,lcall,12 91EB,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5078,0x78E3,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x50A9,0x6408,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x50CD,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x50DD,0x443D,lcall,12 9134,medium
ppkp2001 90cye01.PZU,RTOS_service,0x50EA,0x75A5,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x50EE,0x5105,lcall,12 91FF,medium
ppkp2001 90cye01.PZU,RTOS_service,0x50F9,0x75A5,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x50FD,0x5111,lcall,12 9104,medium
ppkp2001 90cye01.PZU,RTOS_service,0x511D,0x75A6,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5121,0x5130,lcall,12 91FF,medium
ppkp2001 90cye01.PZU,RTOS_service,0x512A,0x513C,ljmp,02 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5176,0x75AA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x517B,0x518A,lcall,12 91FF,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5184,0x51AA,ljmp,02 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x51D5,0x51DB,ljmp,02 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5203,0x75AD,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5207,0x5216,lcall,12 91FF,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5210,0x5220,ljmp,02 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x524B,0x5251,ljmp,02 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5279,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5281,0x75A5,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5290,0x66EA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x529D,0x75A6,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52AA,0x75A6,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52B7,0x75AA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52CC,0x75AA,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52E2,0x78E9,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52EF,0x78ED,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x52FF,0x530E,lcall,12 9143,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5305,0x443D,lcall,12 9134,medium
ppkp2001 90cye01.PZU,RTOS_service,0x5336,0x78EB,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x533E,0x78E7,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x535B,0x78ED,read,E0,high
ppkp2001 90cye01.PZU,RTOS_service,0x5363,0x78E7,read,E0,high
