file,branch,code_addr,opcode_hex,mnemonic,operands,length,target_addr,fallthrough_addr,is_reachable,source,confidence
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BDE,E0,MOVX,"A,@DPTR",1,,0x7BDF,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BDF,FC,MOV,"R4,A",1,,0x7BE0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BE0,A3,INC,DPTR,1,,0x7BE1,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BE1,E0,MOVX,"A,@DPTR",1,,0x7BE2,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BE2,FD,MOV,"R5,A",1,,0x7BE3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BE3,A3,INC,DPTR,1,,0x7BE4,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7BE4,22,RET,,1,,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C46,E8,MOV,"A,R0",1,,0x7C47,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C47,F0,MOVX,"@DPTR,A",1,,0x7C48,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C48,A3,INC,DPTR,1,,0x7C49,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C49,E9,MOV,"A,R1",1,,0x7C4A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4A,F0,MOVX,"@DPTR,A",1,,0x7C4B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4B,A3,INC,DPTR,1,,0x7C4C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4C,EA,MOV,"A,R2",1,,0x7C4D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4D,F0,MOVX,"@DPTR,A",1,,0x7C4E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4E,A3,INC,DPTR,1,,0x7C4F,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C4F,EB,MOV,"A,R3",1,,0x7C50,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C50,F0,MOVX,"@DPTR,A",1,,0x7C51,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C51,A3,INC,DPTR,1,,0x7C52,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C52,EC,MOV,"A,R4",1,,0x7C53,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C53,F0,MOVX,"@DPTR,A",1,,0x7C54,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C54,A3,INC,DPTR,1,,0x7C55,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C55,ED,MOV,"A,R5",1,,0x7C56,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C56,F0,MOVX,"@DPTR,A",1,,0x7C57,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C57,A3,INC,DPTR,1,,0x7C58,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C58,22,RET,,1,,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CF4,E5 8E,MOV,"A,0x8E",2,,0x5CF6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CF6,90 45 7B,MOV,"DPTR,#0x457B",3,,0x5CF9,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CF9,F0,MOVX,"@DPTR,A",1,,0x5CFA,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CFA,90 45 75,MOV,"DPTR,#0x4575",3,,0x5CFD,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CFD,E0,MOVX,"A,@DPTR",1,,0x5CFE,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5CFE,30 E7 03,JNB,"0xE7,+3",3,0x5D04,0x5D01,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D01,02 8B 6D,LJMP,0x8B6D,3,0x8B6D,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x413C,A3,INC,DPTR,1,,0x413D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x413D,A3,INC,DPTR,1,,0x413E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x413E,E0,MOVX,"A,@DPTR",1,,0x413F,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x413F,FF,MOV,"R7,A",1,,0x4140,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4140,A3,INC,DPTR,1,,0x4141,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4141,E0,MOVX,"A,@DPTR",1,,0x4142,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4142,F5 82,MOV,"0x82,A",2,,0x4144,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4144,8F 83,UNK,,2,,0x4146,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4146,E0,MOVX,"A,@DPTR",1,,0x4147,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4147,FF,MOV,"R7,A",1,,0x4148,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4148,A3,INC,DPTR,1,,0x4149,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x4149,E0,MOVX,"A,@DPTR",1,,0x414A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x414A,FE,MOV,"R6,A",1,,0x414B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x414B,8E 82,UNK,,2,,0x414D,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x414D,8F 83,UNK,,2,,0x414F,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x414F,80 D6,SJMP,-42,2,0x4127,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D04,D2 E7,SETB,0xE7,2,,0x5D06,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D06,F0,MOVX,"@DPTR,A",1,,0x5D07,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D07,20 E0 46,JB,"0xE0,+70",3,0x5D50,0x5D0A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D0A,90 30 10,MOV,"DPTR,#0x3010",3,,0x5D0D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D0D,75 F0 10,MOV,"0xF0,#0x10",3,,0x5D10,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D10,12 60 60,LCALL,0x6060,3,0x6060,0x5D13,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D13,90 30 40,MOV,"DPTR,#0x3040",3,,0x5D16,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D16,E4,UNK,,1,,0x5D17,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D17,F0,MOVX,"@DPTR,A",1,,0x5D18,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D18,A3,INC,DPTR,1,,0x5D19,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D19,E5 83,MOV,"A,0x83",2,,0x5D1B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D1B,B4 43 F8,CJNE,"A,#0x43,-8",3,0x5D16,0x5D1E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D1E,E5 82,MOV,"A,0x82",2,,0x5D20,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D20,B4 42 F3,CJNE,"A,#0x42,-13",3,0x5D16,0x5D23,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D23,90 45 77,MOV,"DPTR,#0x4577",3,,0x5D26,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D26,E0,MOVX,"A,@DPTR",1,,0x5D27,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D27,04,UNK,,1,,0x5D28,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D28,F5 F0,MOV,"0xF0,A",2,,0x5D2A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D2A,90 45 76,MOV,"DPTR,#0x4576",3,,0x5D2D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D2D,E0,MOVX,"A,@DPTR",1,,0x5D2E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D2E,B5 F0 12,CJNE,"A,0xF0,+18",3,0x5D43,0x5D31,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D31,7B 10,MOV,"R3,#0x10",2,,0x5D33,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D33,75 F0 01,MOV,"0xF0,#0x01",3,,0x5D36,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D36,90 80 00,MOV,"DPTR,#0x8000",3,,0x5D39,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D39,E0,MOVX,"A,@DPTR",1,,0x5D3A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D3A,25 F0,UNK,,2,,0x5D3C,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D3C,F5 F0,MOV,"0xF0,A",2,,0x5D3E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D3E,A3,INC,DPTR,1,,0x5D3F,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D3F,DB F8,DJNZ,"R3,-8",2,0x5D39,0x5D41,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D41,60 09,JZ,+9,2,0x5D4C,0x5D43,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D43,90 45 76,MOV,"DPTR,#0x4576",3,,0x5D46,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D46,75 F0 05,MOV,"0xF0,#0x05",3,,0x5D49,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D49,12 60 60,LCALL,0x6060,3,0x6060,0x5D4C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D4C,7F 00,MOV,"R7,#0x00",2,,0x5D4E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D4E,80 12,SJMP,+18,2,0x5D62,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B6D,90 45 75,MOV,"DPTR,#0x4575",3,,0x8B70,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B70,E0,MOVX,"A,@DPTR",1,,0x8B71,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B71,30 E5 1C,JNB,"0xE5,+28",3,0x8B90,0x8B74,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B74,12 7F C2,LCALL,0x7FC2,3,0x7FC2,0x8B77,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B77,90 44 42,MOV,"DPTR,#0x4442",3,,0x8B7A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B7A,E0,MOVX,"A,@DPTR",1,,0x8B7B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B7B,B4 3C 32,CJNE,"A,#0x3C,+50",3,0x8BB0,0x8B7E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B7E,E4,UNK,,1,,0x8B7F,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B7F,F0,MOVX,"@DPTR,A",1,,0x8B80,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B80,A3,INC,DPTR,1,,0x8B81,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B81,E0,MOVX,"A,@DPTR",1,,0x8B82,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B82,04,UNK,,1,,0x8B83,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B83,F0,MOVX,"@DPTR,A",1,,0x8B84,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B84,B4 05 29,CJNE,"A,#0x05,+41",3,0x8BB0,0x8B87,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B87,90 45 75,MOV,"DPTR,#0x4575",3,,0x8B8A,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B8A,74 01,MOV,"A,#0x01",2,,0x8B8C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B8C,F0,MOVX,"@DPTR,A",1,,0x8B8D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B8D,02 8B EA,LJMP,0x8BEA,3,0x8BEA,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D50,90 30 40,MOV,"DPTR,#0x3040",3,,0x5D53,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D53,E4,UNK,,1,,0x5D54,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D54,F0,MOVX,"@DPTR,A",1,,0x5D55,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D55,A3,INC,DPTR,1,,0x5D56,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D56,E5 83,MOV,"A,0x83",2,,0x5D58,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D58,B4 31 F8,CJNE,"A,#0x31,-8",3,0x5D53,0x5D5B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D5B,E5 82,MOV,"A,0x82",2,,0x5D5D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D5D,B4 7A F3,CJNE,"A,#0x7A,-13",3,0x5D53,0x5D60,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D60,7F 01,MOV,"R7,#0x01",2,,0x5D62,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D62,12 84 84,LCALL,0x8484,3,0x8484,0x5D65,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D65,12 64 C8,LCALL,0x64C8,3,0x64C8,0x5D68,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D68,12 61 06,LCALL,0x6106,3,0x6106,0x5D6B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D6B,90 45 75,MOV,"DPTR,#0x4575",3,,0x5D6E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D6E,E0,MOVX,"A,@DPTR",1,,0x5D6F,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D6F,20 E0 2C,JB,"0xE0,+44",3,0x5D9E,0x5D72,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D72,90 50 00,MOV,"DPTR,#0x5000",3,,0x5D75,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D75,7E 46,MOV,"R6,#0x46",2,,0x5D77,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D77,7F A8,MOV,"R7,#0xA8",2,,0x5D79,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D79,75 F0 28,MOV,"0xF0,#0x28",3,,0x5D7C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D7C,12 83 A9,LCALL,0x83A9,3,0x83A9,0x5D7F,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D7F,75 F0 28,MOV,"0xF0,#0x28",3,,0x5D82,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D82,90 46 A8,MOV,"DPTR,#0x46A8",3,,0x5D85,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D85,7E 70,MOV,"R6,#0x70",2,,0x5D87,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D87,7F 00,MOV,"R7,#0x00",2,,0x5D89,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D89,12 84 05,LCALL,0x8405,3,0x8405,0x5D8C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D8C,60 10,JZ,+16,2,0x5D9E,0x5D8E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D8E,90 50 00,MOV,"DPTR,#0x5000",3,,0x5D91,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D91,7E 70,MOV,"R6,#0x70",2,,0x5D93,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D93,7F 00,MOV,"R7,#0x00",2,,0x5D95,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D95,75 F0 00,MOV,"0xF0,#0x00",3,,0x5D98,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D98,12 83 A9,LCALL,0x83A9,3,0x83A9,0x5D9B,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D9B,12 83 A9,LCALL,0x83A9,3,0x83A9,0x5D9E,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5D9E,12 83 CE,LCALL,0x83CE,3,0x83CE,0x5DA1,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DA1,75 F0 F0,MOV,"0xF0,#0xF0",3,,0x5DA4,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DA4,12 84 D8,LCALL,0x84D8,3,0x84D8,0x5DA7,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DA7,75 F0 4F,MOV,"0xF0,#0x4F",3,,0x5DAA,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DAA,12 84 FD,LCALL,0x84FD,3,0x84FD,0x5DAD,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DAD,12 7B 6D,LCALL,0x7B6D,3,0x7B6D,0x5DB0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB0,8D 83,UNK,,2,,0x5DB2,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB2,8E 82,UNK,,2,,0x5DB4,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB4,74 30,MOV,"A,#0x30",2,,0x5DB6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB6,F0,MOVX,"@DPTR,A",1,,0x5DB7,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB7,A3,INC,DPTR,1,,0x5DB8,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DB8,74 0F,MOV,"A,#0x0F",2,,0x5DBA,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DBA,F0,MOVX,"@DPTR,A",1,,0x5DBB,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DBB,A3,INC,DPTR,1,,0x5DBC,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DBC,74 30,MOV,"A,#0x30",2,,0x5DBE,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DBE,F0,MOVX,"@DPTR,A",1,,0x5DBF,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DBF,A3,INC,DPTR,1,,0x5DC0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DC0,74 00,MOV,"A,#0x00",2,,0x5DC2,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DC2,F0,MOVX,"@DPTR,A",1,,0x5DC3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DC3,12 83 CE,LCALL,0x83CE,3,0x83CE,0x5DC6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DC6,75 F0 F0,MOV,"0xF0,#0xF0",3,,0x5DC9,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DC9,12 84 D8,LCALL,0x84D8,3,0x84D8,0x5DCC,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DCC,60 31,JZ,+49,2,0x5DFF,0x5DCE,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DCE,75 F0 37,MOV,"0xF0,#0x37",3,,0x5DD1,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DD1,12 84 FD,LCALL,0x84FD,3,0x84FD,0x5DD4,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DD4,60 29,JZ,+41,2,0x5DFF,0x5DD6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DD6,12 7B 6D,LCALL,0x7B6D,3,0x7B6D,0x5DD9,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DD9,8D 83,UNK,,2,,0x5DDB,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DDB,8E 82,UNK,,2,,0x5DDD,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DDD,A8,UNK,,1,,0x5DDE,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DDE,83,UNK,,1,,0x5DDF,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DDF,A9,UNK,,1,,0x5DE0,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DE0,82,UNK,,1,,0x5DE1,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DE1,74 0C,MOV,"A,#0x0C",2,,0x5DE3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DE3,12 60 4B,LCALL,0x604B,3,0x604B,0x5DE6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DE6,7E 5D,MOV,"R6,#0x5D",2,,0x5DE8,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DE8,7F FB,MOV,"R7,#0xFB",2,,0x5DEA,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DEA,75 F0 04,MOV,"0xF0,#0x04",3,,0x5DED,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DED,12 84 23,LCALL,0x8423,3,0x8423,0x5DF0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DF0,90 46 E8,MOV,"DPTR,#0x46E8",3,,0x5DF3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DF3,F0,MOVX,"@DPTR,A",1,,0x5DF4,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DF4,A3,INC,DPTR,1,,0x5DF5,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DF5,12 7C 28,LCALL,0x7C28,3,0x7C28,0x5DF8,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x5DF8,02 5D FF,LJMP,0x5DFF,3,0x5DFF,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x6060,E4,UNK,,1,,0x6061,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x6061,F0,MOVX,"@DPTR,A",1,,0x6062,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x6062,A3,INC,DPTR,1,,0x6063,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x6063,D5 F0 FB,DJNZ,"0xF0,-5",3,0x6061,0x6066,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x6066,22,RET,,1,,,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B90,12 7A B8,LCALL,0x7AB8,3,0x7AB8,0x8B93,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B93,12 86 43,LCALL,0x8643,3,0x8643,0x8B96,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B96,12 85 2C,LCALL,0x852C,3,0x852C,0x8B99,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B99,90 45 75,MOV,"DPTR,#0x4575",3,,0x8B9C,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B9C,E0,MOVX,"A,@DPTR",1,,0x8B9D,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B9D,30 E4 10,JNB,"0xE4,+16",3,0x8BB0,0x8BA0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BA0,12 86 9F,LCALL,0x869F,3,0x869F,0x8BA3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BA3,71 14,UNK,,2,,0x8BA5,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BA5,12 85 53,LCALL,0x8553,3,0x8553,0x8BA8,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BA8,12 75 74,LCALL,0x7574,3,0x7574,0x8BAB,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BAB,51 29,UNK,,2,,0x8BAD,True,flow,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BAD,12 74 5A,LCALL,0x745A,3,0x745A,0x8BB0,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BB0,12 7D B2,LCALL,0x7DB2,3,0x7DB2,0x8BB3,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BB3,12 7E 49,LCALL,0x7E49,3,0x7E49,0x8BB6,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BB6,90 31 03,MOV,"DPTR,#0x3103",3,,0x8BB9,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BB9,E0,MOVX,"A,@DPTR",1,,0x8BBA,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BBA,60 16,JZ,+22,2,0x8BD2,0x8BBC,True,flow,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8BBC,14,UNK,,1,,0x8BBD,True,flow,medium
