file,branch,code_addr,dptr_addr,target_addr,evidence_type,confidence
ppkp2012 a01.PZU,RTOS_service,0x5E02,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x5F01,0x6727,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x5F5B,0xA5EF,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x5F8C,0x642F,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x5FA2,0x5FC2,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x5FA8,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x60B3,0x6723,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x60FC,0xA963,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6110,0xA5EF,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x612B,0x614D,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6131,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6228,0x6727,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6271,0xA963,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6285,0xA5EF,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x62A0,0x62C0,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x62A6,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x63BA,0x6723,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6410,0xA5EF,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x642E,0x644E,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6434,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6539,0x6723,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x657E,0x672B,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6590,0xA5EF,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65B2,0xA5D2,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65BD,0xA5E3,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65C3,0x65EC,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65C9,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65DA,0xA8F2,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x65E3,0xA6BC,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x666F,0x6685,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6675,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6754,0x66DB,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x675D,0x66E3,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6772,0x66DC,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x67A2,0x748B,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x67AC,0x748B,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6847,0x67EC,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x685D,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x686E,0x7962,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6886,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x68C3,0x4F69,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x698E,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x699A,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x69BB,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x69C4,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6A0C,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6A4D,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6AB4,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6AC3,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6AD7,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6B1C,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6B36,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6B42,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6BBC,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6C3F,0x6C5A,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6C4B,0x6C82,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6C95,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6CB4,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6CCF,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6D5B,0xA91F,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6D6D,0xAA02,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6D9F,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6DB8,0x726F,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6DC9,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6DE3,0xA91F,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6DF1,0xA6FE,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6E23,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6E3C,0x726F,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6E4D,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6E67,0xA91F,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6E75,0xA447,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6EF5,0xA91F,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6F2A,0x6F70,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6F86,0xA7E9,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6FA9,0x6FCC,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6FE9,0xA5B8,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x6FF8,0x7001,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7005,0xA80D,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7014,0x701D,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7025,0xA605,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x703C,0x7045,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7058,0xA50B,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x70D8,0xA6E7,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x70E9,0xA6E7,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x70FA,0xA630,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7105,0xA636,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7175,0x726F,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7185,0x719A,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7191,0x6F70,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x71A2,0x7275,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x71B4,0x71BD,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x71C5,0x727A,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x71E2,0x7281,0x7212,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x71FE,0x7207,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x729E,0x72AA,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x735B,0x642F,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x73C3,0xA50B,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7403,0xA8BB,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x7479,0xA824,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x80DF,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8101,0x63AD,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x811C,0x63AD,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x82F1,0x67DD,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8303,0x7861,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x834F,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8368,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8381,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x83C4,0x6419,0x010C,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x842C,0x66E3,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8472,0x8484,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8490,0x642F,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x84E2,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x85DE,0x7F84,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x85F4,0x63F6,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8606,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x864D,0x7F80,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8A82,0x63F7,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8A8C,0x7F84,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8AC3,0x63F6,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8ACD,0x7F8C,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8AD7,0x67C3,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8B17,0x63F9,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8B21,0x7F85,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8B56,0x63F8,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8B60,0x7F8D,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8B6A,0x67C4,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8C8E,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8D15,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8E11,0x67C3,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x8E42,0x67C3,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9003,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x908B,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x917B,0x67C4,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x92C1,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9324,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x938C,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x93EF,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9470,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x94F0,0x67D1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x98BF,0x75C9,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x993E,0x763B,0x97E1,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x998A,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9996,0x67DA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x99B1,0x7861,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x99D9,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x99EE,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x99F8,0x67EB,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A16,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A29,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A32,0x67DA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A3D,0x7961,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A56,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A71,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A7A,0x67DA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9A85,0x7961,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9AA0,0x4EDD,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9AB8,0x4EDD,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9AD0,0x4EDD,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9B20,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9B9E,0x444A,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9BB6,0xA87C,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9BD3,0x9BEA,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9BD9,0x9C12,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9C50,0x9C59,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9C99,0xA605,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9C9F,0x9D07,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9CA8,0x9D19,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9CAE,0x9CBA,0x9848,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9CC3,0x66DA,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9D51,0x66DA,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9DA5,0x9DB1,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9E67,0x642F,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9EC7,0xA0E9,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9ECD,0xA381,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9EF5,0xA8BB,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9F0F,0x7097,0x9913,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0x9F30,0x9F3C,0x9857,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA03A,0xA0E9,0x98FF,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA0EF,0x75C9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA0F5,0x75F9,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA0FD,0x75D1,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA103,0x7601,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA10B,0x75D9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA111,0x7609,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA11B,0x75F9,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA121,0x75D1,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA127,0x7601,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA12D,0x75D9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA133,0x7609,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA140,0x75E1,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA146,0x7611,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA14E,0x75E9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA154,0x7619,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA15C,0x75F1,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA162,0x7621,0xA364,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA16C,0x7611,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA172,0x75E9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA178,0x7619,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA17E,0x75F1,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA184,0x7621,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA29F,0x6578,0x0127,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2B6,0x75F9,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2BC,0x6581,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2C2,0x7601,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2C8,0x6589,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2CE,0x7609,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2E3,0x7611,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2E9,0x6581,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2EF,0x7619,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2F5,0x6589,0x9598,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xA2FB,0x7621,0x9580,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAC13,0x67DB,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xACA4,0x67DB,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xACB9,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xACD5,0x71E5,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xACF4,0x67DB,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAD06,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAD13,0x67EC,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAD2D,0x67EA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAD7B,0x7862,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xADA5,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xADC8,0x7862,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xADF4,0x4E58,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAE01,0x67ED,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAE71,0x6703,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAEB5,0x4E13,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAF0A,0x67E6,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAF1F,0x6782,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAF2E,0x6FDA,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xAF4D,0x67E7,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB00C,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB033,0x67DD,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB0C1,0x7961,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB124,0x67DB,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB173,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB19A,0x67DE,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB228,0x7961,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB28B,0x67DC,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB2DA,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB301,0x7861,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB38F,0x79E1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB3F2,0x67DD,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB441,0x6702,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB468,0x78E1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB4F6,0x79E1,0x95B0,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB559,0x67DE,0x97E5,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB59F,0x66F1,0x9830,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB678,0x66BB,0xB5AB,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xB728,0x66EF,0x9825,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xBC6D,0x2F22,0xBCAC,probable_pointer_argument,medium
ppkp2012 a01.PZU,RTOS_service,0xBC7C,0x2F22,0xBCAC,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4201,0x0005,0x3FA9,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4354,0x6969,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4392,0x6961,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x43EA,0x68AA,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4410,0x68AA,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4462,0x52B7,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4474,0x693A,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x44BC,0x53A3,0x942E,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x44C2,0x5430,0x941F,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x44E4,0x6862,0xA757,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x45AB,0x68AA,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x46FE,0x775F,0x473A,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4729,0x775F,0x4744,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x48BA,0x6862,0xA757,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4B9D,0x52F8,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4CF8,0x68AA,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4D0B,0x68E9,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4D27,0x68AA,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4D3A,0x68A9,0x92EF,probable_pointer_argument,medium
ppkp2019 a02.PZU,RTOS_service,0x4D56,0x68AA,0x92EF,probable_pointer_argument,medium
